Level code,Preferred Label,ATC LEVEL
R06AX05,antazoline,5
R06AX07,triprolidine,5
R06AX08,pyrrobutamine,5
R06AX09,azatadine,5
R06AX11,astemizole,5
R06AX12,terfenadine,5
R06AX13,loratadine,5
R06AX15,mebhydrolin,5
R06AX16,deptropine,5
R06AX17,ketotifen,5
R06AX18,acrivastine,5
R06AX19,azelastine,5
R06AX21,tritoqualine,5
R06AX22,ebastine,5
R06AX23,pimethixene,5
R06AX24,epinastine,5
R06AX25,mizolastine,5
R06AX26,fexofenadine,5
R06AX27,desloratadine,5
R06AX28,rupatadine,5
R06AX29,bilastine,5
R06AX31,quifenadine,5
R06AX32,sequifenadine,5
R06AX53,"thenalidine, combinations",5
R06AX58,"pyrrobutamine, combinations",5
R07,OTHER RESPIRATORY SYSTEM PRODUCTS in ATC,2
R07A,OTHER RESPIRATORY SYSTEM PRODUCTS in ATC,3
R07AA,Lung surfactants,4
R07AA01,colfosceril palmitate,5
R07AA02,natural phospholipids,5
R07AA30,lung surfactant combinations,5
R07AB,Respiratory stimulants,4
R07AB01,doxapram,5
R07AB02,nikethamide,5
R07AB03,pentetrazol,5
R07AB04,etamivan,5
R07AB05,bemegride,5
R07AB06,prethcamide,5
R07AB07,almitrine,5
R07AB08,dimefline,5
R07AB09,mepixanox,5
R07AB52,"nikethamide, combinations",5
R07AB53,"pentetrazol, combinations",5
R07AX,Other respiratory system products in ATC,4
R07AX01,nitric oxide,5
R07AX02,ivacaftor,5
R07AX30,ivacaftor and lumacaftor,5
R07AX31,ivacaftor and tezacaftor,5
R07AX32,"ivacaftor, tezacaftor and elexacaftor",5
S,SENSORY ORGAN DRUGS,1
S01,OPHTHALMOLOGICALS,2
S01A,ANTIINFECTIVE OPHTHALMOLOGICS,3
S01AA,"Antibiotics, ophthalmologic",4
S01AA01,chloramphenicol,5
S01AA02,chlortetracycline,5
S01AA03,neomycin,5
S01AA04,oxytetracycline,5
S01AA05,tyrothricin,5
S01AA07,framycetin,5
S01AA09,tetracycline,5
S01AA10,natamycin,5
S01AA11,gentamicin,5
S01AA12,tobramycin,5
S01AA13,fusidic acid,5
S01AA14,benzylpenicillin,5
S01AA15,dihydrostreptomycin,5
S01AA16,rifamycin,5
S01AA17,erythromycin,5
S01AA18,polymyxin B,5
S01AA19,ampicillin,5
S01AA20,antibiotics in combination with other drugs,5
S01AA21,amikacin,5
S01AA22,micronomicin,5
S01AA23,netilmicin,5
S01AA24,kanamycin,5
S01AA25,azidamfenicol,5
S01AA26,azithromycin,5
S01AA27,cefuroxime,5
S01AA28,vancomycin,5
S01AA29,dibekacin,5
S01AA30,combinations of different antibiotics,5
S01AA31,cefmenoxime,5
S01AA32,bacitracin,5
S01AB,"Sulfonamides, ophthalmologic antiinfectives",4
S01AB01,sulfamethizole,5
S01AB02,sulfafurazole,5
S01AB03,sulfadicramide,5
S01AB04,sulfacetamide,5
S01AB05,sulfafenazol,5
S01AD,"Antivirals, ophthalmologic",4
S01AD01,idoxuridine,5
S01AD02,trifluridine,5
S01AD03,aciclovir,5
S01AD05,interferon,5
S01AD06,vidarabine,5
S01AD07,famciclovir,5
S01AD08,fomivirsen,5
S01AD09,ganciclovir,5
S01AE,"Fluoroquinolone antiinfectives, ophthalmologic",4
S01AE01,ofloxacin,5
S01AE02,norfloxacin,5
S01AE03,ciprofloxacin,5
S01AE04,lomefloxacin,5
S01AE05,levofloxacin,5
S01AE06,gatifloxacin,5
S01AE07,moxifloxacin,5
S01AE08,besifloxacin,5
S01AE09,tosufloxacin,5
S01AX,Other antiinfectives in ATC,4
S01AX01,mercury compounds,5
S01AX02,silver compounds,5
S01AX03,zinc compounds,5
S01AX04,nitrofural,5
S01AX05,bibrocathol,5
S01AX06,resorcinol,5
S01AX07,sodium borate,5
S01AX08,hexamidine,5
S01AX09,chlorhexidine,5
S01AX10,sodium propionate,5
S01AX14,dibrompropamidine,5
S01AX15,propamidine,5
S01AX16,picloxydine,5
S01AX18,povidone-iodine,5
S01AX24,polihexanide,5
S01B,"ANTIINFLAMMATORY AGENTS, OPHTHALMOLOGIC",3
S01BA,"Corticosteroid ophthalmologic antiinflammatory agents, plain",4
S01BA01,dexamethasone,5
S01BA02,hydrocortisone,5
S01BA03,cortisone,5
S01BA04,prednisolone,5
S01BA05,triamcinolone,5
S01BA06,betamethasone,5
S01BA07,fluorometholone,5
S01BA08,medrysone,5
S01BA09,clobetasone,5
S01BA10,alclometasone,5
S01BA11,desonide,5
S01BA12,formocortal,5
S01BA13,rimexolone,5
S01BA14,loteprednol,5
S01BA15,fluocinolone acetonide,5
S01BA16,difluprednate,5
S01BB,Corticosteroids and mydriatics in combination,4
S01BB01,hydrocortisone and mydriatics,5
S01BB02,prednisolone and mydriatics,5
S01BB03,fluorometholone and mydriatics,5
S01BB04,betamethasone and mydriatics,5
S01BC,"Antiinflammatory agents, non-steroidal, ophthalmologic",4
S01BC01,indometacin,5
S01BC02,oxyphenbutazone,5
S01BC03,diclofenac,5
S01BC04,flurbiprofen,5
S01BC05,ketorolac,5
S01BC06,piroxicam,5
S01BC07,bendazac,5
S01BC08,salicylic acid,5
S01BC09,pranoprofen,5
S01BC10,nepafenac,5
S01BC11,bromfenac,5
S01C,ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,3
S01CA,"Corticosteroids and antiinfectives in combination, opthalmologic",4
S01CA01,dexamethasone and antiinfectives,5
S01CA02,prednisolone and antiinfectives,5
S01CA03,hydrocortisone and antiinfectives,5
S01CA04,fluocortolone and antiinfectives,5
S01CA05,betamethasone and antiinfectives,5
S01CA06,fludrocortisone and antiinfectives,5
S01CA07,fluorometholone and antiinfectives,5
S01CA08,methylprednisolone and antiinfectives,5
S01CA09,chloroprednisone and antiinfectives,5
S01CA10,fluocinolone acetonide and antiinfectives,5
S01CA11,clobetasone and antiinfectives,5
S01CA12,loteprednol and antiinfectives,5
S01CB,Corticosteroids/antiinfectives/mydriatics in combination,4
S01CB01,dexamethasone,5
S01CB02,prednisolone,5
S01CB03,hydrocortisone,5
S01CB04,betamethasone,5
S01CB05,fluorometholone,5
S01CC,"Antiinflammatory agents, non-steroids and antiinfectives in combination",4
S01CC01,diclofenac and antiinfectives,5
S01CC02,indometacin and antiinfectives,5
S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,3
S01EA,Sympathomimetics in glaucoma therapy,4
S01EA01,epinephrine,5
S01EA02,dipivefrine,5
S01EA03,apraclonidine,5
S01EA04,clonidine,5
S01EA05,brimonidine,5
S01EA51,"epinephrine, combinations",5
S01EB,"Parasympathomimetics, antiglaucoma preparations and miotics",4
S01EB01,pilocarpine,5
S01EB02,carbachol,5
S01EB03,ecothiopate,5
S01EB04,demecarium,5
S01EB05,physostigmine,5
S01EB06,neostigmine,5
S01EB07,fluostigmine,5
S01EB08,aceclidine,5
S01EB09,acetylcholine,5
S01EB10,paraoxon,5
S01EB51,"pilocarpine, combinations",5
S01EB58,"aceclidine, combinations",5
S01EC,"Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics",4
S01EC01,acetazolamide,5
S01EC02,diclofenamide,5
S01EC03,dorzolamide,5
S01EC04,brinzolamide,5
S01EC05,methazolamide,5
S01EC54,"brinzolamide, combinations",5
S01ED,"Beta blocking agents, antiglaucoma preparations and miotics",4
S01ED01,timolol,5
S01ED02,betaxolol,5
S01ED03,levobunolol,5
S01ED04,metipranolol,5
S01ED05,carteolol,5
S01ED06,befunolol,5
S01ED51,"timolol, combinations",5
S01ED52,"betaxolol, combinations",5
S01ED54,"metipranolol, combinations",5
S01ED55,"carteolol, combinations",5
S01EE,"Prostaglandin analogues, antiglaucoma drugs and miotics",4
S01EE01,latanoprost,5
S01EE02,unoprostone,5
S01EE03,bimatoprost,5
S01EE04,travoprost,5
S01EE05,tafluprost,5
S01EE06,latanoprostene bunod,5
S01EE51,latanoprost and netarsudil,5
S01EX,Other antiglaucoma preparations in ATC,4
S01EX01,guanethidine,5
S01EX02,dapiprazole,5
S01EX05,netarsudil,5
S01EX06,omidenepag,5
S01EX07,ripasudil,5
S01F,MYDRIATICS AND CYCLOPLEGICS,3
S01FA,Anticholinergic mydriatics and cycloplegics,4
S01FA01,atropine,5
S01FA02,scopolamine,5
S01FA03,methylscopolamine,5
S01FA04,cyclopentolate,5
S01FA05,homatropine,5
S01FA06,tropicamide,5
S01FA54,"cyclopentolate, combinations",5
S01FA56,"tropicamide, combinations",5
S01FB,Sympathomimetics excl. antiglaucoma preparations,4
S01FB01,phenylephrine,5
S01FB02,ephedrine,5
S01FB03,ibopamine,5
S01FB51,phenylephrine and ketorolac,5
S01G,DECONGESTANTS AND ANTIALLERGICS,3
S01GA,Sympathomimetics used as decongestants,4
S01GA01,naphazoline,5
S01GA02,tetryzoline,5
S01GA03,xylometazoline,5
S01GA04,oxymetazoline,5
S01GA05,phenylephrine,5
S01GA06,oxedrine,5
S01GA07,brimonidine,5
S01GA51,"naphazoline, combinations",5
S01GA52,"tetryzoline, combinations",5
S01GA53,"xylometazoline, combinations",5
S01GA55,"phenylephrine, combinations",5
S01GA56,"oxedrine, combinations",5
S01GX,Other antiallergics in ATC,4
S01GX01,cromoglicic acid,5
S01GX02,levocabastine,5
S01GX03,spaglumic acid,5
S01GX04,nedocromil,5
S01GX05,lodoxamide,5
S01GX06,emedastine,5
S01GX07,azelastine,5
S01GX08,ketotifen,5
S01GX09,olopatadine,5
S01GX10,epinastine,5
S01GX11,alcaftadine,5
S01GX12,cetirizine,5
S01GX13,bilastine,5
S01GX51,"cromoglicic acid, combinations",5
S01H,"Local anesthetics, ophthalmologic",3
S01HA,Local anesthetics,4
S01HA01,cocaine,5
S01HA02,oxybuprocaine,5
S01HA03,tetracaine,5
S01HA04,proxymetacaine,5
S01HA05,procaine,5
S01HA06,cinchocaine,5
S01HA07,lidocaine,5
S01HA08,chloroprocaine,5
S01HA30,local opthalmologic anesthetic combinations,5
S01J,"DIAGNOSTIC AGENTS, OPHTHAMOLOGIC",3
S01JA,"Diagnostic, opthalmologic coloring agents",4
S01JA01,fluorescein,5
S01JA02,rose bengal sodium,5
S01JA51,"fluorescein, combinations",5
S01JX,Other ophthalmological diagnostic agents in ATC,4
S01K,"SURGICAL AIDS, OPHTHALMOLOGIC",3
S01KA,Viscoelastic substances,4
S01KA01,hyaluronic acid,5
S01KA02,hypromellose,5
S01KA51,"hyaluronic acid, combinations",5
S01KX,Other ophthalmologic surgical aids in ATC,4
S01KX01,chymotrypsin,5
S01KX02,trypan blue,5
S01L,OCULAR VASCULAR DISORDER AGENTS,3
S01LA,Antineovascularisation agents,4
S01LA01,verteporfin,5
S01LA02,anecortave,5
S01LA03,pegaptanib,5
S01LA04,ranibizumab,5
S01LA05,aflibercept,5
S01LA06,brolucizumab,5
S01LA07,abicipar pegol,5
S01LA08,bevacizumab,5
S01LA09,faricimab,5
S01X,OTHER OPHTHALMOLOGICALS IN ATC,3
S01XA,Other ophthalmologicals in ATC,4
S01XA01,guaiazulen,5
S01XA02,retinol,5
S01XA03,"sodium chloride, hypertonic",5
S01XA04,potassium iodide,5
S01XA05,sodium edetate,5
S01XA06,ethylmorphine,5
S01XA07,alum,5
S01XA08,acetylcysteine,5
S01XA09,iodoheparinate,5
S01XA10,inosine,5
S01XA11,nandrolone,5
S01XA12,dexpanthenol,5
S01XA13,alteplase,5
S01XA14,heparin,5
S01XA15,ascorbic acid,5
S01XA18,ciclosporin,5
S01XA19,"limbal stem cells, autologous",5
S01XA20,artificial tears and other indifferent preparations,5
S01XA21,mercaptamine,5
S01XA22,ocriplasmin,5
S01XA23,sirolimus,5
S01XA24,cenegermin,5
S01XA25,lifitegrast,5
S01XA26,riboflavin,5
S01XA27,voretigene neparvovec,5
S01XA28,varenicline,5
S01XA29,sepofarsen,5
S01XA31,pegcetacoplan,5
S02,OTOLOGICALS,2
S02A,"ANTIINFECTIVE DRUGS, OTOLOGIC",3
S02AA,Antiinfectives,4
S02AA01,chloramphenicol,5
S02AA02,nitrofural,5
S02AA03,boric acid,5
S02AA04,aluminium acetotartrate,5
S02AA05,clioquinol,5
S02AA06,hydrogen peroxide,5
S02AA07,neomycin,5
S02AA08,tetracycline,5
S02AA09,chlorhexidine,5
S02AA10,acetic acid,5
S02AA11,polymyxin B,5
S02AA12,rifamycin,5
S02AA13,miconazole,5
S02AA14,gentamicin,5
S02AA15,ciprofloxacin,5
S02AA16,ofloxacin,5
S02AA17,fosfomycin,5
S02AA18,cefmenoxime,5
S02AA30,"antiinfectives, combinations",5
S02B,Corticosteroid otologicals,3
S02BA,Corticosteroids,4
S02BA01,hydrocortisone,5
S02BA03,prednisolone,5
S02BA06,dexamethasone,5
S02BA07,betamethasone,5
S02BA08,fluocinolone acetonide,5
S02C,"Corticosteroids and antiinfectives in combination, otologic",3
S02CA,Corticosteroids and antiinfectives in combination,4
S02CA01,prednisolone and antiinfectives,5
S02CA02,flumetasone and antiinfectives,5
S02CA03,hydrocortisone and antiinfectives,5
S02CA04,triamcinolone and antiinfectives,5
S02CA05,fluocinolone acetonide and antiinfectives,5
S02CA06,dexamethasone and antiinfectives,5
S02CA07,fludrocortisone and antiinfectives,5
S02D,OTHER OTOLOGICALS in ATC,3
S02DA,Analgesics and anesthetics,4
S02DA01,lidocaine,5
S02DA02,cocaine,5
S02DA03,phenazone,5
S02DA04,cinchocaine,5
S02DA30,otologic analgesic and anesthetic combinations,5
S02DC,"Indifferent preparations, otologicals",4
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,2
S03A,"ANTIINFECTIVES, OPHTHALMOLOGIC AND OTOLOGIC",3
S03AA,Antiinfectives,4
S03AA01,neomycin,5
S03AA02,tetracycline,5
S03AA03,polymyxin B,5
S03AA04,chlorhexidine,5
S03AA05,hexamidine,5
S03AA06,gentamicin,5
S03AA07,ciprofloxacin,5
S03AA08,chloramphenicol,5
S03AA30,"antiinfectives, combinations",5
S03B,Corticosteroid ophthalmologic and otologic preparations,3
S03BA,Corticosteroids,4
S03BA01,dexamethasone,5
S03BA02,prednisolone,5
S03BA03,betamethasone,5
S03C,"Corticosteroids and antiinfectives in combination, opthalmologic and otologic",3
S03CA,Corticosteroids and antiinfectives in combination,4
S03CA01,dexamethasone and antiinfectives,5
S03CA02,prednisolone and antiinfectives,5
S03CA04,hydrocortisone and antiinfectives,5
S03CA05,fludrocortisone and antiinfectives,5
S03CA06,betamethasone and antiinfectives,5
S03CA07,methylprednisolone and antiinfectives,5
S03D,OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS in ATC,3
T001,Organism,
T002,Plant,
T004,Fungus,
T005,Virus,
T007,Bacterium,
T008,Animal,
T010,Vertebrate,
T011,Amphibian,
T012,Bird,
T013,Fish,
T014,Reptile,
T015,Mammal,
T016,Human,
T017,Anatomical Structure,
T018,Embryonic Structure,
T019,Congenital Abnormality,
T020,Acquired Abnormality,
T021,Fully Formed Anatomical Structure,
T022,Body System,
T023,"Body Part, Organ, or Organ Component",
T024,Tissue,
T025,Cell,
T026,Cell Component,
T028,Gene or Genome,
T029,Body Location or Region,
T030,Body Space or Junction,
T031,Body Substance,
T032,Organism Attribute,
T033,Finding,
T034,Laboratory or Test Result,
T037,Injury or Poisoning,
T038,Biologic Function,
T039,Physiologic Function,
T040,Organism Function,
T041,Mental Process,
T042,Organ or Tissue Function,
T043,Cell Function,
T044,Molecular Function,
T045,Genetic Function,
T046,Pathologic Function,
T047,Disease or Syndrome,
T048,Mental or Behavioral Dysfunction,
T049,Cell or Molecular Dysfunction,
T050,Experimental Model of Disease,
T051,Event,
T052,Activity,
T053,Behavior,
T054,Social Behavior,
T055,Individual Behavior,
T056,Daily or Recreational Activity,
T057,Occupational Activity,
T058,Health Care Activity,
T059,Laboratory Procedure,
T060,Diagnostic Procedure,
T061,Therapeutic or Preventive Procedure,
T062,Research Activity,
T063,Molecular Biology Research Technique,
T064,Governmental or Regulatory Activity,
T065,Educational Activity,
T066,Machine Activity,
T067,Phenomenon or Process,
T068,Human-caused Phenomenon or Process,
T069,Environmental Effect of Humans,
T070,Natural Phenomenon or Process,
T071,Entity,
T072,Physical Object,
T073,Manufactured Object,
T074,Medical Device,
T075,Research Device,
T077,Conceptual Entity,
T078,Idea or Concept,
T079,Temporal Concept,
T080,Qualitative Concept,
T081,Quantitative Concept,
T082,Spatial Concept,
T083,Geographic Area,
T085,Molecular Sequence,
T086,Nucleotide Sequence,
T087,Amino Acid Sequence,
T088,Carbohydrate Sequence,
T089,Regulation or Law,
T090,Occupation or Discipline,
T091,Biomedical Occupation or Discipline,
T092,Organization,
T093,Health Care Related Organization,
T094,Professional Society,
T095,Self-help or Relief Organization,
T096,Group,
T097,Professional or Occupational Group,
T098,Population Group,
T099,Family Group,
T100,Age Group,
T101,Patient or Disabled Group,
T102,Group Attribute,
T103,Chemical,
T104,Chemical Viewed Structurally,
T109,Organic Chemical,
T114,"Nucleic Acid, Nucleoside, or Nucleotide",
T116,"Amino Acid, Peptide, or Protein",
T120,Chemical Viewed Functionally,
T121,Pharmacologic Substance,
T122,Biomedical or Dental Material,
T123,Biologically Active Substance,
T125,Hormone,
T126,Enzyme,
T127,Vitamin,
T129,Immunologic Factor,
T130,"Indicator, Reagent, or Diagnostic Aid",
T131,Hazardous or Poisonous Substance,
T167,Substance,
T168,Food,
T169,Functional Concept,
T170,Intellectual Product,
T171,Language,
T184,Sign or Symptom,
T185,Classification,
T190,Anatomical Abnormality,
T191,Neoplastic Process,
T192,Receptor,
T194,Archaeon,
T195,Antibiotic,
T196,"Element, Ion, or Isotope",
T197,Inorganic Chemical,
T200,Clinical Drug,
T201,Clinical Attribute,
T203,Drug Delivery Device,
T204,Eukaryote,
V,VARIOUS DRUG CLASSES IN ATC,1
V01,ALLERGENS,2
V01A,ALLERGENS,3
V01AA,Allergen extracts,4
V01AA01,feather,5
V01AA02,grass pollen,5
V01AA03,house dust mites,5
V01AA04,mold fungus and yeast fungus allergenic extracts,5
V01AA05,tree pollen allergenic extracts,5
V01AA07,insect allergenic extracts,5
V01AA08,Food allergenic extracts,5
V01AA09,textile allergenic extracts,5
V01AA10,flower allergenic extracts,5
V01AA11,animal allergen extracts,5
V01AA20,various allergen extracts,5
V03,ALL OTHER THERAPEUTIC PRODUCTS,2
V03A,ALL OTHER THERAPEUTIC PRODUCTS,3
V03AB,Antidotes,4
V03AB01,ipecacuanha,5
V03AB02,nalorphine,5
V03AB03,edetates,5
V03AB04,pralidoxime,5
V03AB05,prednisolone and promethazine,5
V03AB06,thiosulfate,5
V03AB08,sodium nitrite,5
V03AB09,dimercaprol,5
V03AB13,obidoxime,5
V03AB14,protamine,5
V03AB15,naloxone,5
V03AB16,ethanol,5
V03AB17,methylthioninium chloride,5
V03AB18,potassium permanganate,5
V03AB19,physostigmine,5
V03AB20,copper sulfate,5
V03AB21,potassium iodide,5
V03AB22,amyl nitrite,5
V03AB23,acetylcysteine,5
V03AB24,digitalis antitoxin,5
V03AB25,flumazenil,5
V03AB26,methionine,5
V03AB27,4-dimethylaminophenol,5
V03AB29,cholinesterase,5
V03AB31,prussian blue,5
V03AB32,glutathione,5
V03AB33,hydroxocobalamin,5
V03AB34,fomepizole,5
V03AB35,sugammadex,5
V03AB36,phentolamine,5
V03AB37,idarucizumab,5
V03AB38,andexanet alfa,5
V03AB54,pralidoxime and atropine,5
V03AC,Iron chelating agents,4
V03AC01,deferoxamine,5
V03AC02,deferiprone,5
V03AC03,deferasirox,5
V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,4
V03AE01,polystyrene sulfonate,5
V03AE02,sevelamer,5
V03AE03,lanthanum carbonate,5
V03AE04,calcium acetate and magnesium carbonate,5
V03AE05,sucroferric oxyhydroxide,5
V03AE06,colestilan,5
V03AE07,calcium acetate,5
V03AE08,ferric citrate,5
V03AE09,patiromer calcium,5
V03AE10,sodium zirconium cyclosilicate,5
V03AF,Detoxifying agents for antineoplastic treatment,4
V03AF01,mesna,5
V03AF02,dexrazoxane,5
V03AF03,calcium folinate,5
V03AF04,calcium levofolinate,5
V03AF05,amifostine,5
V03AF06,sodium folinate,5
V03AF07,rasburicase,5
V03AF08,palifermin,5
V03AF09,glucarpidase,5
V03AF10,sodium levofolinate,5
V03AF11,arginine and lysine,5
V03AF12,trilaciclib,5
V03AG,Drugs for treatment of hypercalcemia,4
V03AG01,sodium cellulose phosphate,5
V03AG05,sodium phosphate,5
V03AH,Drugs for treatment of hypoglycemia,4
V03AH01,diazoxide,5
V03AK,Tissue adhesives,4
V03AM,Drugs for embolisation,4
V03AN,Medical gases,4
V03AN01,oxygen,5
V03AN02,carbon dioxide,5
V03AN03,helium,5
V03AN04,nitrogen,5
V03AN05,medical air,5
V03AX,Other therapeutic products in ATC,4
V03AX02,nalfurafine,5
V03AX03,cobicistat,5
V03AX04,difelikefalin,5
V03AZ,Nerve depressant drugs,4
V03AZ01,ethanol,5
V04,DIAGNOSTIC AGENTS,2
V04B,URINE TEST DRUGS,3
V04C,OTHER DIAGNOSTIC AGENTS in ATC,3
V04CA,Diagnostic agents for diabetes testing,4
V04CA01,tolbutamide,5
V04CA02,glucose,5
V04CB,diagnostic agents for fat absorption testing,4
V04CB01,vitamin A concentrates,5
V04CC,Diagnostic agents for bile duct patency testing,4
V04CC01,sorbitol,5
V04CC02,magnesium sulfate,5
V04CC03,sincalide,5
V04CC04,ceruletide,5
V04CD,pituitary function test diagnostic agents,4
V04CD01,metyrapone,5
V04CD03,sermorelin,5
V04CD04,corticorelin,5
V04CD05,somatorelin,5
V04CD06,macimorelin,5
V04CE,liver functional capacity test diagnostic agents,4
V04CE01,galactose,5
V04CE02,sulfobromophthalein,5
V04CE03,methacetin (13C),5
V04CF,Tuberculosis diagnostics agents,4
V04CF01,tuberculin,5
V04CG,gastric secretion test diagnostic agents,4
V04CG01,cation exchange resins,5
V04CG02,betazole,5
V04CG03,histamine phosphate,5
V04CG04,pentagastrin,5
V04CG05,methylthioninium chloride,5
V04CG30,caffeine and sodium benzoate,5
V04CH,renal function and ureteral injuries test diagnostic agents,4
V04CH01,inulin and other polyfructosans,5
V04CH02,indigo carmine,5
V04CH03,phenolsulfonphthalein,5
V04CH04,alsactide,5
V04CH30,aminohippuric acid,5
V04CJ,thyreoidea function test diagnostic agents,4
V04CJ01,thyrotropin,5
V04CJ02,protirelin,5
V04CK,pancreatic function test diagnostic agents,4
V04CK01,secretin,5
V04CK02,pancreozymin (cholecystokinin),5
